"locationID","ancientcity","ancientregion","country","lat","longi"
"Z9W9KN808X","Auch","France","France",43.64649106,0.585296407
"ZDGKTM4KIC","Yererouk, Anipemza","(blank)","Russia",43.60917,40.43972
"D0FXZDQGQN","Numana - Humana","Picenum","Italy",43.511271,13.62142
"GIB3FGD6T4","Anaea","Turkey","Turkey",37.7839,27.2994
"CN5UFAG1ZE","Lugudunum","Lugdunensis I","France",45.758866,4.8194815
"AFCMP1RGAU","Sardis","Asia Minor","Turkey",38.488314,28.040286
"1QEWK0PF44","Termessus","Pamphylia Secunda","Turkey",36.982996,30.467197
"Z13VBYAU9S","Tausiriacum","(blank)","France",46.986751,1.174934
"95PUIMPMKA","Catania","Sicily","Italy",37.502959,15.088142
"ADVUT98AE4","Angouleme - Saint-Cybard-lès-Angoulême","Gaul","France",45.65741,0.14777
"UYFTQX33VY","Besné","(blank)","France",47.39674,-2.0912
"Y1QJH889P0","Gourdon","(blank)","France",46.64153,4.44661
"BMBLHH61NK","Mayence","Gaul","Germany",49.998912,8.273869
"N03LDRGAEY","Thagora","Numidia","Algeria",36.174195,8.044696
"Z9G6MFARD1","Ticinum - Pavia","Transpadana","Italy",45.185899,9.156562
"TGNIA04P7N","Iatinum - Meaux - Meldis","Lugdunensis","France",48.9576983333,2.88036466667
"TTCE60827T","Tibur - Tivoli - Villa Hadriani","Rome","Italy",41.96333333,12.79222222
"9J0LCJPWHW","Verdun","Gaul","France",49.1592415,5.383154
"9MICXVMBT7","Cingulum - Cingoli","Picenum","Italy",43.37422,13.203437
"56YUBOXGSH","Raholp","Ireland","United Kingdom",54.343925,-5.674525
"PU4H6K02V8","Killashee","Ireland","Ireland",53.220803,-6.661626709
"1GTXTFSWAJ","Prusa - Prusias ad Hypium - Kieros","(blank)","Turkey",40.91419133,31.12040867
"Q78SZPWQ07","Sulmona","Italy","Italy",42.05399573,13.92054104
"CA5XKC9FX2","Martyropolis/Maypherqat","Armenia Quarta","Turkey",38.1427855,41.003257
"H4HPIEH0OT","Antaiopolis","(blank)","Egypt",26.8992835,31.517443
"OI6EHSM1PI","Iliturgi","Spain","Spain",38.03901233,-4.049187274
"GZI00UK0LB","Seleukeia Pieria","Turkey","Turkey",36.121264,35.928597
"JJWN1SIPM5","Hypsele/Schotep","(blank)","Egypt",27.146592,31.234697
"MNBF9CUXM8","Paris","Gaul","France",48.85666667,2.35083333
"3UQVQYMHFN","Emly","Ireland","Ireland",52.46334765,-8.35134094
"J9JJHK6A3G","Hubiliacus","(blank)","France",46.77533,4.88836
"Q6JT0H59FR","Bubastis","Egypt","Egypt",30.57238231,31.51108534
"45JLMG74YT","Kabeira/Neocaesarea/Diospolis/Sebaste/Hadriane","(blank)","Turkey",40.5892125,37.0201215
"OZVJ0ZG8HI","Châlons-sur-Marne","Reims","France",49.100037,3.758707
"2EF4C3QDT5","Lemica","Spain","Spain",42.06083333,-7.72333333
"AEERLHKA71","Langres","Gaul","France",47.8633,5.3339
"QECBAJAUE1","Écija","Spain","Spain",37.53836814,-5.078882647
"A9KOKK911F","Killala","Ireland","Ireland",54.2,-9.21666667
"3FFA3DUXCK","Tornodurum","(blank)","France",47.85649,3.97467
"J9VKPZZSPL","Sergiopolis","Augusta Euphratensis","Syria",35.62777778,38.75638889
"IAIZCRH9XX","Kaisareia/Hadrianopolis/Proseilemmene","(blank)","Turkey",40.933219,32.4560845
"1NQQD2A5A3","Hormizd-Ardashir","Persia","Iran",31.316712,48.68438
"T8Y5C4UAXX","","Isauria","Turkey",36.8834754557,32.6486095674
"LBR6I4GDVD","Turicum/Zurich","Gaul","Switzerland",47.36667,8.55
"A3TCN04XL4","Aswan","Egypt","Egypt",24.088889,32.899722
"7KIL923JC4","Asti","Turin","Italy",44.900895,8.206756
"E4LGVBC1MH","Faventia - Faenza","Aemilia","Italy",44.286236,11.883507
"WI20EGVAQ2","Thelepte/Sufetula","Byzacene","Tunisia",35.22972222,9.12944444
"QVKLHBVOU9","Ardagh","Ireland","United Kingdom",56.2661938,-3.8762007
"G9TDIY3PN6","Aphrodisia","Turkey","Turkey",37.708333,28.723611
"8FZCYA0LNT","Marsi","Italy","Italy",42.04111111,13.43972222
"NUSZVBBG92","Petra","Mesopotamia","Jordan",30.328611,35.441944
"8ENN26OC10","Tarsus","Cilicia","Turkey",36.914956,34.898228
"J5IAPIWJR4","Luni - Luna - Luni Mare - Ortonovo","Etruria","Italy",44.064253,10.016856
"VP3MLPX572","Saint-Bertrand-de-Comminges","France","France",43.02697328,0.571028695
"EXZ2YDTIW6","Brescia","Italy","Italy",45.539773,10.223135
"2RHS69K7AZ","Messana - Messina - Zankle","Sicilia - Melita","Italy",38.192251,15.556634
"QSQMH1804M","Malta","Italy","Malta",35.88333333,14.5
"31H1170CHT","Évreux - Mediolanum - Mediolanum Autercorum - Pagus Ebrecinus","Lugdunensis","France",49.024342,1.151012
"B5E178QY2U","Cantal","Gaul","France",45.08333,2.66667
"N6NDK42O0O","Faviana/Favianae/Favianis","(blank)","Austria",48.393748,15.57763
"Z548V46828","Tubunae","Numidia Cirtensis","Algeria",35.3504215,5.3501555
"H9SFQ4IUMQ","Petelia - Strongoli","Bruttium et Lucania","Italy",39.266064,17.05108
"G8U18H7KGG","Chorene","Armenia","Iran",35.286884,52.497326
"9RYN3HED1E","Leontinoi - Lentini - Leontina","Provinzia Siracusa","Italy",37.285478,14.998115
"EP6V6AQ05B","Sebastea","Cappadocia","Turkey",39.74833,37.01611
"BVKG0KI5DB","Ardmore","Ireland","Ireland",51.94900097,-7.726248127
"CA0LDNBE2I","Hephaistos","Augustamnica Prima","Egypt",31.210588,31.850314
"YTWSPZX88S","Agira","Sicily","Italy",37.65,14.516667
"2XP2DP5D9N","Rhodes","Cyclades","Greece",36.16666667,27.93333333
"PNKRFRQJUT","Andematunnum","Lugdunensis I","France",47.864221,5.335214
"5KCSC6D7KZ","Nuceria","Italy","Italy",40.73828605,14.65225187
"GFGY37MQ3C","Antinoe/Antinoopolis","Egypt","Egypt",27.8105625,30.8810025
"MLSZC83AVC","Brescello","Italy","Italy",44.90127149,10.51576422
"DGF5ZSFV26","Tarvisium - Treviso","Venetia","Italy",45.666251,12.242061
"U14S0JYOK1","Helenopolis","Bithynia Prima","Turkey",40.72333333,29.50222222
"1EFXA3LRDG","Scupi","Macedonia","North Macedonia",42.0084425,21.4124805
"6JXI37EC54","Pompaelo - Pamplona - Pompelo","Hispania Citerior","Spain",42.817991,-1.644224
"SVCKN7WT4S","Anao","(blank)","France",43.688824,7.333909
"H8DGZ54NKY","Pontiniacum","(blank)","France",46.84735,1.53809
"WKAHMK3Z9L","Khor Virap","Armenia","Armenia",39.878334,44.576111
"VK1LREDHHY","","Colchis - Lazica - Lazike","Georgia",42.2017552029,42.4540654257
"2G2NYM5L63","Vita","Byzacena","Algeria",32.5,7.5
"88L8MJMHN8","Maaloula","Syria","Syria",33.844167,36.546667
"F22U827MU8","Tremithus","Cyprus","Northern Cyprus",35.08361111,33.60777778
"FF6NI2SDHP","Areopolis","Palestine","Jordan",31.26923,35.73829
"KGJ6QH9NIX","Dadima","(blank)","Turkey",38.5726245,39.173912
"DDJQBPXGPQ","Cyrrhus","Syria","Syria",36.74416667,36.95916667
"3FBKNV2NG4","Ampurias","Spain","Spain",42.14017219,3.118269585
"6QQVR0TBX8","Cemenelum - Cimiez - Gemenellum","Alpes Maritimae","France",43.7194725,7.2758295
"DPFINY7N6U","L'Île-d'Yeu","(blank)","France",46.70592,-2.33177
"ZIYLU0IZBM","Forum Popilii - Forlimpopoli","Aemilia","Italy",44.18823405,12.12589355
"7176KPC2M6","Sens","Gaul","France",48.1975,3.28777778
"IXLQVTYZHO","Palestrina","Provinzia Roma","Italy",41.8394835,12.8923075
"SCIH75RM37","Tricala","Italy","Italy",37.57914582,13.21883932
"318EWWKQ9S","Tabae","Asia Minor","Turkey",37.43277778,28.845
"YGHXZRXF5I","Arsinoe","Cyprus","Cyprus",35.034889,32.421841
"NEMJBB8H3K","Besancon","Gaul","France",47.2372405,6.027924
"36NBYN7YA9","Cusae","Egypt","Egypt",27.44444444,30.81666667
"TLN68L52UB","Beziers - Baeterrae - Beterrae - Beterae","Gaul","France",43.3416765,3.217941
"VW0IWJ4SN6","Limonum","Aquitania II","France",46.5836465,0.3459905
"CXBOIJXGJ2","Allifae - Alife - Ad Lefas","Latium et Campania","Italy",41.328486,14.330592
"NWX8IMIXOJ","Carthage - Cartago - Carthago - Chartago - Poeni","Africa Proconsularis","Tunisia",36.853056,10.3230565
"19H69Y4AJK","Bisenzio","Italy","Italy",42.57198798,11.86992264
"POF3VCHWWF","Nursia","Italy","Italy",42.79333333,13.09388889
"N5963W46HH","Coria","Spain","Spain",39.98201391,-6.537394585
"X5E302EGC8","Nicopolis","Armenia","Turkey",37.0262595,36.6325185
"5DHLELYETM","Alba","Italy","Italy",44.7,8.03333333
"O4OQF0F3KF","Saujon","(blank)","France",45.67561,-0.92358
"YDXY6SAGN5","Aduatuca - Atuatuca - Tongeren - Aduaga Tungrorum - Tongres","Germania Inferior","Belgium",50.7806267,5.4639172
"2VUMDH0LWI","Aleppo - Beroa - Berya - Bersera","(blank)","Syria",36.19940741,37.16283514
"KA2DVQW012","","Italy - Italia","Italy",43.6941505,11.0949512
"4NDMFPTTZQ","Saint-Jouin-de-Marnes","(blank)","France",46.88166,-0.05182
"GDMSXBFTG9","Regium - Reggio di Calabria - Reginus Iulius - Rhegion","Bruttium et Lucania","Italy",38.109279,15.64393
"610KOOCJC0","Tinurtium","(blank)","France",46.565714,4.908721
"FT6QNCV21V","Cástulo ","Spain","Spain",38.03588617,-3.623884458
"LOGNCSY8XI","Nicopolis","Bulgaria","Bulgaria",43.7,24.9
"Q7COGRZ8IW","Telmessus","Lycia","Turkey",36.6225,29.11138889
"QJF7RQY0L9","Corfu","Greece","Greece",39.583333,19.866667
"USWVNQIP11","Arcadiopolis","Asia Prima","Turkey",41.4017405,27.352699
"FRLISPJRVS","Sharsunah","Syria","Syria",35,38
"TVJ8H41JFY","Orcistus","Galatia Secunda","Turkey",36.83361111,29.02694444
"WNYJB4NCNR","Kildare","Ireland","Ireland",53.15772,-6.91128
"UZZBLTIDXB","Caunus","Rhodian Peraea","Turkey",36.827092,28.623687
"KAQ1LMZQXZ","Auxerre","Gaul","France",47.7978475,3.573539
"FTBA3N8804","Claterna ","Italy","Italy",44.44196953,11.47492677
"FQBE8SUEBB","Vertavus","(blank)","France",47.16842,-1.4728
"BYMS9S7LXO","Amiternum - San Vittorino - San Vittorino Amiterno","Samnium","Italy",42.4004668176,13.3062214469
"8QQ36D5C5V","Tenedos","Cyclades","Turkey",39.82194444,26.02888889
"GBOW6S09F1","Iuliomagus/Andecavis","(blank)","France",47.469175,-0.549081
"K32D6XLBB3","Lambaesis","Algeria","Algeria",35.4897275,6.2573565
"BJGYHGBNBE","Beth Aramaye / Beth Garmai","Mesopotamia","Iraq",32.5,44.5
"W9XUSAJJQZ","Mola-di-Gaeta","Campania","Italy",41.214072,13.570989
"X8DH39QD3N","Col. Valentia","Gallia","France",44.930719,4.8896965
"1D79HGC0KN","Eburodunum - Embrun","Alpes Cottiae","France",44.5639875,6.4957095
"GF7QRCZ1O5","Barcelona - Barcionum - Barcino","Spain","Spain",41.387911,2.169911
"2P4U4WJ61L","Samtavro","Rusticus","Georgia",41.84638889,44.7175
"H5AOBTB2SY","Antipatris/Pegai/Arethousa?","(blank)","Israel",32.1106385,34.9323825
"YRDSKDH44I","Ibora","Helenopont","Turkey",40.622446,36.570874
"P2BM35W5HG","Thignica","Numidia","Tunisia",36.5217625,9.3544785
"R1GQ9PF1GS","Gabi","Italy","Italy",41.88713188,12.71595536
"590JZR1BW9","Sebastopolis/Herakleopolis/Karana","Armenia Prima","Turkey",40.00128447,36.0854952
"FZRU2VBTFD","Lorium","Italy","Italy",41.90312915,12.2838624
"LER9XP1PY8","Paraitonion/Paraetonium/Ammonia","(blank)","Egypt",31.350136,27.2368445
"FXAUFGHPC7","Vigeois","(blank)","France",45.37931,1.5157
"ADEF92A67V","Acci","Spain","Spain",37.3011722,-3.136176771
"D7CXGZOEJT","Mt. Diabenos (Dabis?)","Syria","Syria",36.70361111,37.95694444
"I6K079IH1B","Isaura Nova","Turkey","Turkey",37.193604,32.342442
"Y0ZG7DPEYL","Eclena","Italy","Italy",41.04181293,14.99346969
"29GMD15048","Briançonnet","France","France",43.86515022,6.758671407
"O295WOB9X2","Pacandus","Pacanden","Turkey",36.25916667,29.98527778
"VZPY8VSURK","Calvi","Italy","Italy",41.20460298,14.13796969
"UZAWBD3SF3","Themisonium","Phrygia Pacatiana","Turkey",37.5068,29.4055
"IQCMQK0R9B","Chios","Greece","Greece",38.4,26.01666667
"LVJVO6BLJI","Perusia - Perugia - Augustanus Perusinus - Colonia Vibia Augusta Perusia","Etruria","Italy",43.111192,12.3899085
"NO7NEEQ73F","Erdonia","Italy","Italy",41.31587687,15.6286376
"QEX332EPZ5","Scutari","Salonica","Greece",36.66833333,22.5
"7J60WKNZCT","Divodurum/Mettis","(blank)","France",49.1181355,6.1741555
"T20EYENB6E","Pachnemounis/Pachnamounis/Pachnamouis","(blank)","Egypt",31.358242,30.92746
"53LVUWLMGR","Paltus","Syria Prima","Syria",35.26722222,35.92555556
"WHOCTF114M","Appolonia","Macedonia","Greece",40.623703,23.469685
"8OFLDK6BXZ","Amorios","Phrygia","Turkey",39.020556,31.289167
"LEDJG8A4PJ","Carrhae","Mesopotamia","Turkey",36.8655215,39.0301785
"74BFLGTQNK","Irenopolis","Isauria","Turkey",36.48111111,32.89944444
"BEKBBQIAYW","Danaba / Palmyra","Phaenicia Secunda","Syria",34.55138889,38.26805556
"OAZ9HJN5KU","","Britannia","United Kingdom",53.826,-2.422
"P3LK5S157V","Minturnae - Minturno","Latium et Campania","Italy",41.242193,13.768467
"RFFSP70QAB","Perre - Perrhe - Pirun","Cappadocia","Turkey",37.778243,38.2865415
"D0CIRR0G91","Phaino","(blank)","Jordan",30.627038,35.489119
"M3VD65BW0Q","Clogher","Ireland","United Kingdom",54.41666667,-7.2
"5108S8IRXO","Neve","Bostra","Syria",32.88888889,36.04305556
"W1A4Y1317I","Colombier","(blank)","France",46.27375,2.79441
"VQCABFZDMZ","Atella - Orta di Atella - Sant Arpino","Latium et Campania","Italy",40.964613,14.26311
"N3GIOZHWKN","Milevis","Numidia","Algeria",36.45027778,6.26444444
"N7U9ORRPXL","Dyrrhachium","Greece","Albania",41.31666667,19.45
"JPA7ZDUFT5","Duleek","Ireland","Ireland",53.66024856,-6.418615002
"6O1FCJFP18","San Pedro Alcántara","Spain","Spain",36.486111,-4.990278
"4ZJHX2JX3K","Rhosus","Cilicia Secunda","Turkey",36.41277778,35.88666667
"R0DGZ20MR8","Emerita - Mérida - Emerita Augusta","Hispania","Spain",38.9178151543,-6.33901360476
"T6U8S03GMX","Labico - Lugnano - Labico Quintanense","Latium et Campania","Italy",41.783333,12.883333
"VO417ZJ8P5","Latopolis/Lato","(blank)","Egypt",25.25367995,32.53481865
"PFDO6VR18U","Vibinum - Bovino","Samnium","Italy",41.2511915,15.341247
"TJS9CQ5N8A","Constantia antea Tomi","Romania","Romania",44.17159221,28.63539294
"MYJUF31MSU","Cibyra","Asia Minor","Turkey",37.159273,29.492733
"8M1ERAXLGF","Selymbria","Asia Minor","Turkey",41.08027778,28.26833333
"X0RO57RBC4","Mesopolis Leontini","Sicily","Italy",37.283333,15
"AO5T562DNZ","Canatha","Arabia","Syria",32.754205,36.6183555
"FLUK3NIATL","Marcianopolis","Bulgaria","Bulgaria",43.22504,27.585033
"49D761XV7L","Durostorum","The Danube","Bulgaria",44.118103,27.267582
"TWGUPAMPXW","Hippo Regius","Numidia","Algeria",36.88333333,7.75194444
"J0F2A1QFGD","Adrianopolis","Thrace","Turkey",41.66666667,26.56666667
"D16PT43OHA","Ariaratheia","(blank)","Turkey",38.723507,36.392334
"ESEBS0JFQO","Diospolis Mikra","(blank)","Egypt",26.016881,32.312497
"VAJBXHX7XT","Como","Italy","Italy",45.816667,9.083333
"U7HEUZIHJ8","Ruspe","Byzacena","Tunisia",35.07833333,11.01888889
"CI942JS1Y4","Opitergium - Oderzo","Venetia et Histria","Italy",45.781212,12.493677
"1OI8JO6GGS","Saint-Vigor-le-Grand","(blank)","France",49.27972,-0.68861
"YQO3M0B855","Fanum Fortunae - Fano - Colonia Iulia Fanestris","Umbria","Italy",43.844902,13.016921
"VRZX3R86G1","Emona","Slovenia","Slovenia",46.05085876,14.50791604
"45DGJ2ZVPF","Myra","Lycia","Turkey",36.25629533,29.98736567
"0JZE6A67BK","Köln - Cologne - Colonia Claudia Ara Agrippinensium","(blank)","Germany",50.936389,6.952778
"L1KLNLVEVR","Connor","Ireland","United Kingdom",54.8071133138294,-6.20952496873932
"47MSRVS0Z1","Thabbora","Africa Proconsularis","Tunisia",36.384209,9.434433
"EWLTI72U86","Phragonis","(blank)","Egypt",31.247944,30.934522
"OZPSOUVX3B","Senez","France","France",43.91327505,6.406378491
"171PXXGHK9","Aquileia","Italy","Italy",45.768945,13.3677735
"L3LSO64BM7","Augsburg/Augusta Vindelicorum","Germany","Germany",48.365463,10.894765
"OFSFKIT9LK","Bitylion","Egypt","Egypt",31.221585,34.097015
"PGS56P4D7W","Clazomenae","southern shore of the Ionian Sea","Turkey",38.35805556,26.7675
"0QM96N8HVW","Surbourg","(blank)","France",48.9095,7.84722
"11EE1K9A6V","Portus - Portus Traian - Flavia Constantiniana Portuensis - Isola Sacra","Latium et Campania","Italy",41.7784037333,12.2584721
"VU54HTQAUH","Cavaillon","France","France",43.83651758,5.036035678
"7H0VXZ6XU8","Brou","Gaul","France",48.21015,1.16509
"RKG4G9SIOE","Marathon","Thrace","Greece",38.15,23.95
"BII2H9NZ9A","Satala","Armenia Prima","Turkey",40.027787,39.597934
"4KPH9DJJQN","Pinna - Penne - Pinna Vestina","Samnium","Italy",42.457647,13.927488
"1F6T5JB5TZ","Raphia","(blank)","Palestinian Territory",31.290688,34.242503
"9CCTUJ5M7X","Nikopolis/Nicopolis","(blank)","Greece",39.0157,20.7360035
"VHLC4APC2H","Cerisiacum","(blank)","France",49.19722,-0.93259
"SHE3Q6SYDK","Augustoritum","Aquitania I","France",45.8285425,1.2643925
"YKP07W0M1A","Salona","Dalmatia","Croatia",43.53833333,16.47444444
"RUFPPC61LI","Apamea/Arethusa/Pella","Syria Secunda","Syria",35.49124165,36.40156593
"OP1F1U44J8","Synaus","Asia Minor","Turkey",39.08333333,28.98333333
"B6RADR9FE4","Coinimbriga","Portugal","Portugal",40.20950095,-8.424541042
"0YR8CE4YBU","Tronto","Italy","Italy",42.89029513,13.89925241
"V0JYYJEYWS","Chersonesos/Chersonesus","(blank)","Ukraine",44.6112696,33.49279435
"N99WZ8Y4NF","Babylon/Stratonicidi","(blank)","Egypt",30.005783,31.2301075
"4H5W1R66O2","Sagone","France","France",42.11851543,8.69023578
"0QUTV321SP","Javols","France","France",44.69430507,3.342334812
"82Y0Y8WP5V","Baravokh / Bisada / Bishapur","Persia","Iran",29.7779115,51.5710073
"6THWV6PVK7","Lykopolis","Egypt","Egypt",27.181346,31.1825335
"RD68QHJSOF","Rusicade","Numidia","Algeria",36.86666667,6.9
"0NWVYN6RT9","Aphroditopolis/Aphrodito","(blank)","Egypt",29.408419,31.25167
"V25TZAFYXF","Aquae Flaviae","Portugal","Portugal",41.73984761,-7.470948229
"QGXCEZ7EP4","Aceruntia - Acerenza - Acheruntia","Bruttium et Lucania","Italy",40.793108,15.937511
"1CNSLBRIEE","Noviodunum","(blank)","Romania",45.270526,28.491915
"DNL5R2B0MR","Sunbat","Egypt","Egypt",30.806837,31.203481
"R9QDPMNJM1","Gerace","Bruttium et Lucania","Italy",38.27137,16.2207
"83VPG4E5D7","Lescar","France","France",43.3333865,-0.433753491
"HE8NCAOVTZ","Col. Iulia Nobilis Cnosos","Crete","Greece",35.2977445,25.163289
"7RYISDX2NO","Cirta - Constantine - Constantinius - Constantina","Numidia","Algeria",36.3681146667,6.61330266667
"T8REH64EDC","Boiotro","Gaul","Germany",48.5723053,13.463311
"QP5E204OE0","Galilee","Palestine","Israel",32.76,35.53
"5AIPDK0QHM","Onia","(blank)","France",47.011832,1.405935
"4P2ZTS9UDL","Senlis","France","France",49.20710222,2.585621509
"0L8SZJDE5V","Fars","Iran","Iran",30.5,51.5
"45TWYAMDQD","Anagni","Rome","Italy",41.742213,13.158962
"8ARSOK0ZFI","Bethlehem","Palestine","Palestinian Territory",31.7,35.21667
"IRVJHAOHXO","al-Anbar","(blank)","Iraq",33.54402,41.31751
"CUL6TTNBRZ","","Armenia","Turkey",37.5,42.5
"1IOPM24XYQ","Harit Zuwaylah","Cairo","Egypt",31.177163,31.864398
"KJGSEYM6B3","Arras","France","France",50.29348043,2.774182136
"ZZ4E1TJ7AK","Halicarnassus","Caria","Turkey",37.03777778,27.42416667
"LIW7WIF6VR","Lilybaeum - Lilybaion - Marsala","Sicilia","Italy",37.8027343605,12.4296649099
"JW63Z4GF8D","Jericho","Cæsarea Maritima","Palestinian Territory",31.87111111,35.44416667
"MR0B0S54D9","Promyssia/Sabastopolis","Phrygia","Turkey",40.25,27.75
"WAQC7EC4OU","Samosata","Euphratensis","Turkey",37.525756,38.530357
"8599RLX6WY","Alexandria","Cilicia","Turkey",36.58166667,36.165
"84VIUHNXZF","Tournai","Belgium","Belgium",50.60703963,3.388323229
"FIQAUCRR9Y","Mount Senario","Italy","Italy",43.8953,11.3335
